,DEX_CONTRATO,Underlying_name,am_eu_type,Underlying Code,Tipo,Comprada,Contratos,Sentido,Strike,Px_ejecucion,Multiplicador,Divisa,Bid,Ask,Vencimiento,todays_date,Spot_Price
2698,ODAX15100O2,DAX,Europea,OD,Put,0,0,0,15100,0,5,EUR,884,"963,8",2022-03-18,2021-04-16,3800
2699,ODAX15100C2,DAX,Europea,OD,Call,0,0,0,15100,0,5,EUR,"1197,3","1071,2",2022-03-18,2021-04-16,3800
2700,ODAX15200O2,DAX,Europea,OD,Put,0,0,0,15200,0,5,EUR,"920,9","1004,2",2022-03-18,2021-04-16,3800
2701,ODAX15200C2,DAX,Europea,OD,Call,0,0,0,15200,0,5,EUR,"1133,6","1011,1",2022-03-18,2021-04-16,3800
2702,ODAX15300O2,DAX,Europea,OD,Put,0,0,0,15300,0,5,EUR,"960,1",1046,2022-03-18,2021-04-16,3800
2703,ODAX15300C2,DAX,Europea,OD,Call,0,0,0,15300,0,5,EUR,"1072,3","952,4",2022-03-18,2021-04-16,3800
2704,ODAX15400C2,DAX,Europea,OD,Call,0,0,0,15400,0,5,EUR,"1011,5","895,9",2022-03-18,2021-04-16,3800
2705,ODAX15400O2,DAX,Europea,OD,Put,0,0,0,15400,0,5,EUR,"1000,4","1089,4",2022-03-18,2021-04-16,3800
2706,ODAX15500O2,DAX,Europea,OD,Put,0,0,0,15500,0,5,EUR,1042,"1135,1",2022-03-18,2021-04-16,3800
2707,ODAX15500C2,DAX,Europea,OD,Call,0,0,0,15500,0,5,EUR,"953,2","840,5",2022-03-18,2021-04-16,3800
2708,ODAX15600O2,DAX,Europea,OD,Put,0,0,0,15600,0,5,EUR,"1085,7","1182,5",2022-03-18,2021-04-16,3800
2709,ODAX15600C2,DAX,Europea,OD,Call,0,0,0,15600,0,5,EUR,"896,5","787,3",2022-03-18,2021-04-16,3800
2710,ODAX15700C2,DAX,Europea,OD,Call,0,0,0,15700,0,5,EUR,"840,8","735,9",2022-03-18,2021-04-16,3800
2711,ODAX15700O2,DAX,Europea,OD,Put,0,0,0,15700,0,5,EUR,"1130,6","1231,6",2022-03-18,2021-04-16,3800
2712,ODAX15800O2,DAX,Europea,OD,Put,0,0,0,15800,0,5,EUR,"1177,8","1282,4",2022-03-18,2021-04-16,3800
2713,ODAX15800C2,DAX,Europea,OD,Call,0,0,0,15800,0,5,EUR,"787,5","686,2",2022-03-18,2021-04-16,3800
2714,ODAX15900O2,DAX,Europea,OD,Put,0,0,0,15900,0,5,EUR,"1226,7","1335,5",2022-03-18,2021-04-16,3800
2715,ODAX15900C2,DAX,Europea,OD,Call,0,0,0,15900,0,5,EUR,736,"638,9",2022-03-18,2021-04-16,3800
2716,ODAX16000C2,DAX,Europea,OD,Call,0,0,0,16000,0,5,EUR,"686,1","592,9",2022-03-18,2021-04-16,3800
2717,ODAX16000O2,DAX,Europea,OD,Put,0,0,0,16000,0,5,EUR,"1277,4",1390,2022-03-18,2021-04-16,3800
2718,ODAX16100O2,DAX,Europea,OD,Put,0,0,0,16100,0,5,EUR,"1329,8",1447,2022-03-18,2021-04-16,3800
2719,ODAX16100C2,DAX,Europea,OD,Call,0,0,0,16100,0,5,EUR,"638,1","549,4",2022-03-18,2021-04-16,3800
2720,ODAX16200C2,DAX,Europea,OD,Call,0,0,0,16200,0,5,EUR,"592,7",508,2022-03-18,2021-04-16,3800
2721,ODAX16200O2,DAX,Europea,OD,Put,0,0,0,16200,0,5,EUR,"1384,9","1506,1",2022-03-18,2021-04-16,3800
2722,ODAX16400C2,DAX,Europea,OD,Call,0,0,0,16400,0,5,EUR,508,"432,9",2022-03-18,2021-04-16,3800
2723,ODAX16400O2,DAX,Europea,OD,Put,0,0,0,16400,0,5,EUR,"1501,3",1632,2022-03-18,2021-04-16,3800
2724,ODAX16600O2,DAX,Europea,OD,Put,0,0,0,16600,0,5,EUR,"1626,9","1766,1",2022-03-18,2021-04-16,3800
2725,ODAX16600C2,DAX,Europea,OD,Call,0,0,0,16600,0,5,EUR,"432,6",366,2022-03-18,2021-04-16,3800
2726,ODAX16800O2,DAX,Europea,OD,Put,0,0,0,16800,0,5,EUR,"1760,6","1908,9",2022-03-18,2021-04-16,3800
2727,ODAX16800C2,DAX,Europea,OD,Call,0,0,0,16800,0,5,EUR,"365,4","307,8",2022-03-18,2021-04-16,3800
2728,ODAX17000C2,DAX,Europea,OD,Call,0,0,0,17000,0,5,EUR,306,257,2022-03-18,2021-04-16,3800
2729,ODAX17000O2,DAX,Europea,OD,Put,0,0,0,17000,0,5,EUR,"1902,2","2059,1",2022-03-18,2021-04-16,3800
2730,ODAX17200C2,DAX,Europea,OD,Call,0,0,0,17200,0,5,EUR,"254,6","213,8",2022-03-18,2021-04-16,3800
2731,ODAX17200O2,DAX,Europea,OD,Put,0,0,0,17200,0,5,EUR,"2051,8","2216,9",2022-03-18,2021-04-16,3800
2732,ODAX17400O2,DAX,Europea,OD,Put,0,0,0,17400,0,5,EUR,"2209,5","2381,1",2022-03-18,2021-04-16,3800
2733,ODAX17400C2,DAX,Europea,OD,Call,0,0,0,17400,0,5,EUR,"211,3",177,2022-03-18,2021-04-16,3800
2734,ODAX17600O2,DAX,Europea,OD,Put,0,0,0,17600,0,5,EUR,"2374,3","2551,3",2022-03-18,2021-04-16,3800
2735,ODAX17600C2,DAX,Europea,OD,Call,0,0,0,17600,0,5,EUR,"175,1","146,2",2022-03-18,2021-04-16,3800
2736,ODAX17800C2,DAX,Europea,OD,Call,0,0,0,17800,0,5,EUR,"145,3","120,7",2022-03-18,2021-04-16,3800
2737,ODAX17800O2,DAX,Europea,OD,Put,0,0,0,17800,0,5,EUR,"2545,5","2726,8",2022-03-18,2021-04-16,3800
2738,ODAX18000O2,DAX,Europea,OD,Put,0,0,0,18000,0,5,EUR,"2721,7","2906,6",2022-03-18,2021-04-16,3800
2739,ODAX18000C2,DAX,Europea,OD,Call,0,0,0,18000,0,5,EUR,"120,5","99,7",2022-03-18,2021-04-16,3800
2740,ODAX19000C2,DAX,Europea,OD,Call,0,0,0,19000,0,5,EUR,"47,4","37,5",2022-03-18,2021-04-16,3800
2741,ODAX19000O2,DAX,Europea,OD,Put,0,0,0,19000,0,5,EUR,"3653,4","3849,6",2022-03-18,2021-04-16,3800
2742,ODAX20000O2,DAX,Europea,OD,Put,0,0,0,20000,0,5,EUR,"4631,7","4831,8",2022-03-18,2021-04-16,3800
2743,ODAX20000C2,DAX,Europea,OD,Call,0,0,0,20000,0,5,EUR,"20,7","14,7",2022-03-18,2021-04-16,3800
2744,ODX113850E1,DAX,Europea,OD,Call,0,0,0,13850,0,5,EUR,"1642,2","1440,6",2021-07-05,2021-04-16,3800
2745,ODX113850Q1,DAX,Europea,OD,Put,0,0,0,13850,0,5,EUR,"15,2","19,1",2021-07-05,2021-04-16,3800
2746,ODX113900Q1,DAX,Europea,OD,Put,0,0,0,13900,0,5,EUR,"15,8","20,1",2021-07-05,2021-04-16,3800
2747,ODX113900E1,DAX,Europea,OD,Call,0,0,0,13900,0,5,EUR,"1592,7","1391,5",2021-07-05,2021-04-16,3800
2748,ODX113950E1,DAX,Europea,OD,Call,0,0,0,13950,0,5,EUR,"1543,3","1342,5",2021-07-05,2021-04-16,3800
2749,ODX113950Q1,DAX,Europea,OD,Put,0,0,0,13950,0,5,EUR,"16,3","21,1",2021-07-05,2021-04-16,3800
2750,ODX114000Q1,DAX,Europea,OD,Put,0,0,0,14000,0,5,EUR,17,"22,2",2021-07-05,2021-04-16,3800
2751,ODX114000E1,DAX,Europea,OD,Call,0,0,0,14000,0,5,EUR,"1493,9","1293,6",2021-07-05,2021-04-16,3800
2752,ODX114050Q1,DAX,Europea,OD,Put,0,0,0,14050,0,5,EUR,"17,7","23,4",2021-07-05,2021-04-16,3800
2753,ODX114050E1,DAX,Europea,OD,Call,0,0,0,14050,0,5,EUR,"1444,6","1244,8",2021-07-05,2021-04-16,3800
2754,ODX114100E1,DAX,Europea,OD,Call,0,0,0,14100,0,5,EUR,"1395,3","1196,1",2021-07-05,2021-04-16,3800
2755,ODX114100Q1,DAX,Europea,OD,Put,0,0,0,14100,0,5,EUR,"18,5","24,8",2021-07-05,2021-04-16,3800
2756,ODX114150Q1,DAX,Europea,OD,Put,0,0,0,14150,0,5,EUR,"19,3","26,3",2021-07-05,2021-04-16,3800
2757,ODX114150E1,DAX,Europea,OD,Call,0,0,0,14150,0,5,EUR,"1346,2","1147,6",2021-07-05,2021-04-16,3800
2758,ODX114200E1,DAX,Europea,OD,Call,0,0,0,14200,0,5,EUR,"1297,1","1099,3",2021-07-05,2021-04-16,3800
2759,ODX114200Q1,DAX,Europea,OD,Put,0,0,0,14200,0,5,EUR,"20,3",28,2021-07-05,2021-04-16,3800
2760,ODX114250Q1,DAX,Europea,OD,Put,0,0,0,14250,0,5,EUR,"21,3","29,9",2021-07-05,2021-04-16,3800
2761,ODX114250E1,DAX,Europea,OD,Call,0,0,0,14250,0,5,EUR,"1248,1","1051,2",2021-07-05,2021-04-16,3800
2762,ODX114300E1,DAX,Europea,OD,Call,0,0,0,14300,0,5,EUR,"1199,3","1003,3",2021-07-05,2021-04-16,3800
2763,ODX114300Q1,DAX,Europea,OD,Put,0,0,0,14300,0,5,EUR,"22,5",32,2021-07-05,2021-04-16,3800
2764,ODX114350Q1,DAX,Europea,OD,Put,0,0,0,14350,0,5,EUR,"23,8","34,3",2021-07-05,2021-04-16,3800
2765,ODX114350E1,DAX,Europea,OD,Call,0,0,0,14350,0,5,EUR,"1150,5","955,6",2021-07-05,2021-04-16,3800
2766,ODX114400E1,DAX,Europea,OD,Call,0,0,0,14400,0,5,EUR,"1101,9","908,2",2021-07-05,2021-04-16,3800
2767,ODX114400Q1,DAX,Europea,OD,Put,0,0,0,14400,0,5,EUR,"25,2",37,2021-07-05,2021-04-16,3800
2768,ODX114450Q1,DAX,Europea,OD,Put,0,0,0,14450,0,5,EUR,"26,8","39,9",2021-07-05,2021-04-16,3800
2769,ODX114450E1,DAX,Europea,OD,Call,0,0,0,14450,0,5,EUR,"1053,5","861,2",2021-07-05,2021-04-16,3800
2770,ODX114500E1,DAX,Europea,OD,Call,0,0,0,14500,0,5,EUR,"1005,2","814,5",2021-07-05,2021-04-16,3800
2771,ODX114500Q1,DAX,Europea,OD,Put,0,0,0,14500,0,5,EUR,"28,5","43,3",2021-07-05,2021-04-16,3800
2772,ODX114550Q1,DAX,Europea,OD,Put,0,0,0,14550,0,5,EUR,"30,5",47,2021-07-05,2021-04-16,3800
2773,ODX114550E1,DAX,Europea,OD,Call,0,0,0,14550,0,5,EUR,"957,2","768,2",2021-07-05,2021-04-16,3800
2774,ODX114600E1,DAX,Europea,OD,Call,0,0,0,14600,0,5,EUR,"909,4","722,4",2021-07-05,2021-04-16,3800
2775,ODX114600Q1,DAX,Europea,OD,Put,0,0,0,14600,0,5,EUR,"32,7","51,3",2021-07-05,2021-04-16,3800
2776,ODX114650Q1,DAX,Europea,OD,Put,0,0,0,14650,0,5,EUR,"35,2","56,1",2021-07-05,2021-04-16,3800
2777,ODX114650E1,DAX,Europea,OD,Call,0,0,0,14650,0,5,EUR,"861,9","677,2",2021-07-05,2021-04-16,3800
2778,ODX114700E1,DAX,Europea,OD,Call,0,0,0,14700,0,5,EUR,"814,7","632,6",2021-07-05,2021-04-16,3800
2779,ODX114700Q1,DAX,Europea,OD,Put,0,0,0,14700,0,5,EUR,38,"61,5",2021-07-05,2021-04-16,3800
2780,ODX114750Q1,DAX,Europea,OD,Put,0,0,0,14750,0,5,EUR,"41,2","67,5",2021-07-05,2021-04-16,3800
2781,ODX114750E1,DAX,Europea,OD,Call,0,0,0,14750,0,5,EUR,"767,9","588,6",2021-07-05,2021-04-16,3800
2782,ODX114800E1,DAX,Europea,OD,Call,0,0,0,14800,0,5,EUR,"721,5","545,3",2021-07-05,2021-04-16,3800
2783,ODX114800Q1,DAX,Europea,OD,Put,0,0,0,14800,0,5,EUR,"44,9","74,3",2021-07-05,2021-04-16,3800
2784,ODX114850Q1,DAX,Europea,OD,Put,0,0,0,14850,0,5,EUR,49,82,2021-07-05,2021-04-16,3800
2785,ODX114850E1,DAX,Europea,OD,Call,0,0,0,14850,0,5,EUR,"675,6","503,1",2021-07-05,2021-04-16,3800
2786,ODX114900E1,DAX,Europea,OD,Call,0,0,0,14900,0,5,EUR,"630,2","461,6",2021-07-05,2021-04-16,3800
2787,ODX114900Q1,DAX,Europea,OD,Put,0,0,0,14900,0,5,EUR,"53,6","90,5",2021-07-05,2021-04-16,3800
2788,ODX114950Q1,DAX,Europea,OD,Put,0,0,0,14950,0,5,EUR,"58,9","100,1",2021-07-05,2021-04-16,3800
2789,ODX114950E1,DAX,Europea,OD,Call,0,0,0,14950,0,5,EUR,"585,5",421,2021-07-05,2021-04-16,3800
2790,ODX115000E1,DAX,Europea,OD,Call,0,0,0,15000,0,5,EUR,"541,4","381,8",2021-07-05,2021-04-16,3800
2791,ODX115000Q1,DAX,Europea,OD,Put,0,0,0,15000,0,5,EUR,"64,9","110,7",2021-07-05,2021-04-16,3800
2792,ODX115050Q1,DAX,Europea,OD,Put,0,0,0,15050,0,5,EUR,"71,7","122,7",2021-07-05,2021-04-16,3800
2793,ODX115050E1,DAX,Europea,OD,Call,0,0,0,15050,0,5,EUR,"498,2","343,7",2021-07-05,2021-04-16,3800
2794,ODX115100E1,DAX,Europea,OD,Call,0,0,0,15100,0,5,EUR,456,307,2021-07-05,2021-04-16,3800
2795,ODX115100Q1,DAX,Europea,OD,Put,0,0,0,15100,0,5,EUR,"79,5",136,2021-07-05,2021-04-16,3800
2796,ODX115150Q1,DAX,Europea,OD,Put,0,0,0,15150,0,5,EUR,"88,5",151,2021-07-05,2021-04-16,3800
2797,ODX115150E1,DAX,Europea,OD,Call,0,0,0,15150,0,5,EUR,415,272,2021-07-05,2021-04-16,3800
2798,ODX115200E1,DAX,Europea,OD,Call,0,0,0,15200,0,5,EUR,"375,3","238,7",2021-07-05,2021-04-16,3800
2799,ODX115200Q1,DAX,Europea,OD,Put,0,0,0,15200,0,5,EUR,"98,6","167,9",2021-07-05,2021-04-16,3800
2800,ODX115250Q1,DAX,Europea,OD,Put,0,0,0,15250,0,5,EUR,"110,4","186,6",2021-07-05,2021-04-16,3800
2801,ODX115250E1,DAX,Europea,OD,Call,0,0,0,15250,0,5,EUR,"336,8","207,6",2021-07-05,2021-04-16,3800
2802,ODX115300E1,DAX,Europea,OD,Call,0,0,0,15300,0,5,EUR,300,"178,4",2021-07-05,2021-04-16,3800
2803,ODX115300Q1,DAX,Europea,OD,Put,0,0,0,15300,0,5,EUR,"123,6","207,5",2021-07-05,2021-04-16,3800
2804,ODX115350Q1,DAX,Europea,OD,Put,0,0,0,15350,0,5,EUR,"138,5","230,6",2021-07-05,2021-04-16,3800
2805,ODX115350E1,DAX,Europea,OD,Call,0,0,0,15350,0,5,EUR,"265,1","151,5",2021-07-05,2021-04-16,3800
2806,ODX115400E1,DAX,Europea,OD,Call,0,0,0,15400,0,5,EUR,"231,7","127,1",2021-07-05,2021-04-16,3800
2807,ODX115400Q1,DAX,Europea,OD,Put,0,0,0,15400,0,5,EUR,"155,3","256,2",2021-07-05,2021-04-16,3800
2808,ODX115450Q1,DAX,Europea,OD,Put,0,0,0,15450,0,5,EUR,"174,1","284,1",2021-07-05,2021-04-16,3800
2809,ODX115450E1,DAX,Europea,OD,Call,0,0,0,15450,0,5,EUR,"200,4",105,2021-07-05,2021-04-16,3800
2810,ODX115500E1,DAX,Europea,OD,Call,0,0,0,15500,0,5,EUR,"171,5","85,4",2021-07-05,2021-04-16,3800
2811,ODX115500Q1,DAX,Europea,OD,Put,0,0,0,15500,0,5,EUR,"195,1","314,6",2021-07-05,2021-04-16,3800
2812,ODX115550Q1,DAX,Europea,OD,Put,0,0,0,15550,0,5,EUR,"218,5","347,9",2021-07-05,2021-04-16,3800
2813,ODX115550E1,DAX,Europea,OD,Call,0,0,0,15550,0,5,EUR,"144,7","68,7",2021-07-05,2021-04-16,3800
2814,ODX115600E1,DAX,Europea,OD,Call,0,0,0,15600,0,5,EUR,"120,9","54,8",2021-07-05,2021-04-16,3800
2815,ODX115600Q1,DAX,Europea,OD,Put,0,0,0,15600,0,5,EUR,"244,6",384,2021-07-05,2021-04-16,3800
2816,ODX115650Q1,DAX,Europea,OD,Put,0,0,0,15650,0,5,EUR,"273,4","422,9",2021-07-05,2021-04-16,3800
2817,ODX115650E1,DAX,Europea,OD,Call,0,0,0,15650,0,5,EUR,"99,8","43,8",2021-07-05,2021-04-16,3800
2818,ODX115700E1,DAX,Europea,OD,Call,0,0,0,15700,0,5,EUR,"81,6","34,8",2021-07-05,2021-04-16,3800
2819,ODX115700Q1,DAX,Europea,OD,Put,0,0,0,15700,0,5,EUR,"305,3","464,1",2021-07-05,2021-04-16,3800
2820,ODX115750Q1,DAX,Europea,OD,Put,0,0,0,15750,0,5,EUR,"339,7","507,1",2021-07-05,2021-04-16,3800
2821,ODX115750E1,DAX,Europea,OD,Call,0,0,0,15750,0,5,EUR,"66,2","27,8",2021-07-05,2021-04-16,3800
2822,ODX115800E1,DAX,Europea,OD,Call,0,0,0,15800,0,5,EUR,"53,2","22,4",2021-07-05,2021-04-16,3800
2823,ODX115800Q1,DAX,Europea,OD,Put,0,0,0,15800,0,5,EUR,"376,9","551,7",2021-07-05,2021-04-16,3800
2824,ODX115850E1,DAX,Europea,OD,Call,0,0,0,15850,0,5,EUR,"42,8","18,1",2021-07-05,2021-04-16,3800
2825,ODX115850Q1,DAX,Europea,OD,Put,0,0,0,15850,0,5,EUR,"416,4","597,4",2021-07-05,2021-04-16,3800
2826,ODX115900E1,DAX,Europea,OD,Call,0,0,0,15900,0,5,EUR,"34,5","14,7",2021-07-05,2021-04-16,3800
2827,ODX115900Q1,DAX,Europea,OD,Put,0,0,0,15900,0,5,EUR,"458,2","643,9",2021-07-05,2021-04-16,3800
2828,ODX115950E1,DAX,Europea,OD,Call,0,0,0,15950,0,5,EUR,28,"11,9",2021-07-05,2021-04-16,3800
2829,ODX115950Q1,DAX,Europea,OD,Put,0,0,0,15950,0,5,EUR,"501,7","691,2",2021-07-05,2021-04-16,3800
2830,ODX116000Q1,DAX,Europea,OD,Put,0,0,0,16000,0,5,EUR,"546,5",739,2021-07-05,2021-04-16,3800
2831,ODX116000E1,DAX,Europea,OD,Call,0,0,0,16000,0,5,EUR,"22,8","9,7",2021-07-05,2021-04-16,3800
2832,ODX116050Q1,DAX,Europea,OD,Put,0,0,0,16050,0,5,EUR,"592,4","787,2",2021-07-05,2021-04-16,3800
2833,ODX116050E1,DAX,Europea,OD,Call,0,0,0,16050,0,5,EUR,"18,6","7,9",2021-07-05,2021-04-16,3800
2834,ODX116100Q1,DAX,Europea,OD,Put,0,0,0,16100,0,5,EUR,"638,9","835,8",2021-07-05,2021-04-16,3800
2835,ODX116100E1,DAX,Europea,OD,Call,0,0,0,16100,0,5,EUR,"15,1","6,4",2021-07-05,2021-04-16,3800
2836,ODX116150E1,DAX,Europea,OD,Call,0,0,0,16150,0,5,EUR,"12,3","5,2",2021-07-05,2021-04-16,3800
2837,ODX116150Q1,DAX,Europea,OD,Put,0,0,0,16150,0,5,EUR,"686,2","884,6",2021-07-05,2021-04-16,3800
2838,ODX116200Q1,DAX,Europea,OD,Put,0,0,0,16200,0,5,EUR,"733,9","933,7",2021-07-05,2021-04-16,3800
2839,ODX116200E1,DAX,Europea,OD,Call,0,0,0,16200,0,5,EUR,"10,1","4,3",2021-07-05,2021-04-16,3800
2840,ODX116250E1,DAX,Europea,OD,Call,0,0,0,16250,0,5,EUR,"8,2","3,5",2021-07-05,2021-04-16,3800
2841,ODX116250Q1,DAX,Europea,OD,Put,0,0,0,16250,0,5,EUR,"782,1","982,9",2021-07-05,2021-04-16,3800
2842,ODX116300Q1,DAX,Europea,OD,Put,0,0,0,16300,0,5,EUR,"830,6","1032,3",2021-07-05,2021-04-16,3800
2843,ODX116300E1,DAX,Europea,OD,Call,0,0,0,16300,0,5,EUR,"6,8","2,8",2021-07-05,2021-04-16,3800
2844,ODX116350E1,DAX,Europea,OD,Call,0,0,0,16350,0,5,EUR,"5,6","2,3",2021-07-05,2021-04-16,3800
2845,ODX116350Q1,DAX,Europea,OD,Put,0,0,0,16350,0,5,EUR,"879,5","1081,8",2021-07-05,2021-04-16,3800
2846,ODX116400Q1,DAX,Europea,OD,Put,0,0,0,16400,0,5,EUR,"928,6","1131,4",2021-07-05,2021-04-16,3800
2847,ODX116400E1,DAX,Europea,OD,Call,0,0,0,16400,0,5,EUR,"4,7","1,9",2021-07-05,2021-04-16,3800
2848,ODX116450E1,DAX,Europea,OD,Call,0,0,0,16450,0,5,EUR,"3,9","1,6",2021-07-05,2021-04-16,3800
2849,ODX116450Q1,DAX,Europea,OD,Put,0,0,0,16450,0,5,EUR,"977,8","1181,1",2021-07-05,2021-04-16,3800
2850,ODX116500Q1,DAX,Europea,OD,Put,0,0,0,16500,0,5,EUR,"1027,2","1230,8",2021-07-05,2021-04-16,3800
2851,ODX116500E1,DAX,Europea,OD,Call,0,0,0,16500,0,5,EUR,"3,3","1,3",2021-07-05,2021-04-16,3800
2852,ODX213950E1,DAX,Europea,OD,Call,0,0,0,13950,0,5,EUR,"1554,4","1356,9",2021-05-14,2021-04-16,3800
2853,ODX213950Q1,DAX,Europea,OD,Put,0,0,0,13950,0,5,EUR,"23,8","31,8",2021-05-14,2021-04-16,3800
2854,ODX214000Q1,DAX,Europea,OD,Put,0,0,0,14000,0,5,EUR,"24,9","33,5",2021-05-14,2021-04-16,3800
2855,ODX214000E1,DAX,Europea,OD,Call,0,0,0,14000,0,5,EUR,"1505,5","1308,6",2021-05-14,2021-04-16,3800
2856,ODX214050E1,DAX,Europea,OD,Call,0,0,0,14050,0,5,EUR,"1456,8","1260,5",2021-05-14,2021-04-16,3800
2857,ODX214050Q1,DAX,Europea,OD,Put,0,0,0,14050,0,5,EUR,"26,2","35,4",2021-05-14,2021-04-16,3800
2858,ODX214100Q1,DAX,Europea,OD,Put,0,0,0,14100,0,5,EUR,"27,6","37,5",2021-05-14,2021-04-16,3800
2859,ODX214100E1,DAX,Europea,OD,Call,0,0,0,14100,0,5,EUR,"1408,1","1212,6",2021-05-14,2021-04-16,3800
2860,ODX214150E1,DAX,Europea,OD,Call,0,0,0,14150,0,5,EUR,"1359,6","1164,8",2021-05-14,2021-04-16,3800
2861,ODX214150Q1,DAX,Europea,OD,Put,0,0,0,14150,0,5,EUR,"29,1","39,8",2021-05-14,2021-04-16,3800
2862,ODX214200Q1,DAX,Europea,OD,Put,0,0,0,14200,0,5,EUR,"30,7","42,3",2021-05-14,2021-04-16,3800
2863,ODX214200E1,DAX,Europea,OD,Call,0,0,0,14200,0,5,EUR,"1311,2","1117,3",2021-05-14,2021-04-16,3800
2864,ODX214250E1,DAX,Europea,OD,Call,0,0,0,14250,0,5,EUR,"1262,9","1070,1",2021-05-14,2021-04-16,3800
2865,ODX214250Q1,DAX,Europea,OD,Put,0,0,0,14250,0,5,EUR,"32,4",45,2021-05-14,2021-04-16,3800
2866,ODX214300Q1,DAX,Europea,OD,Put,0,0,0,14300,0,5,EUR,"34,4",48,2021-05-14,2021-04-16,3800
2867,ODX214300E1,DAX,Europea,OD,Call,0,0,0,14300,0,5,EUR,"1214,8",1023,2021-05-14,2021-04-16,3800
2868,ODX214350E1,DAX,Europea,OD,Call,0,0,0,14350,0,5,EUR,"1166,9","976,2",2021-05-14,2021-04-16,3800
2869,ODX214350Q1,DAX,Europea,OD,Put,0,0,0,14350,0,5,EUR,"36,5","51,3",2021-05-14,2021-04-16,3800
2870,ODX214400Q1,DAX,Europea,OD,Put,0,0,0,14400,0,5,EUR,"38,7","54,9",2021-05-14,2021-04-16,3800
2871,ODX214400E1,DAX,Europea,OD,Call,0,0,0,14400,0,5,EUR,"1119,2","929,8",2021-05-14,2021-04-16,3800
2872,ODX214450E1,DAX,Europea,OD,Call,0,0,0,14450,0,5,EUR,"1071,6","883,8",2021-05-14,2021-04-16,3800
2873,ODX214450Q1,DAX,Europea,OD,Put,0,0,0,14450,0,5,EUR,"41,2","58,9",2021-05-14,2021-04-16,3800
2874,ODX214500Q1,DAX,Europea,OD,Put,0,0,0,14500,0,5,EUR,"43,9","63,3",2021-05-14,2021-04-16,3800
2875,ODX214500E1,DAX,Europea,OD,Call,0,0,0,14500,0,5,EUR,"1024,3","838,2",2021-05-14,2021-04-16,3800
2876,ODX214550E1,DAX,Europea,OD,Call,0,0,0,14550,0,5,EUR,"977,3",793,2021-05-14,2021-04-16,3800
2877,ODX214550Q1,DAX,Europea,OD,Put,0,0,0,14550,0,5,EUR,"46,9","68,2",2021-05-14,2021-04-16,3800
2878,ODX214600Q1,DAX,Europea,OD,Put,0,0,0,14600,0,5,EUR,"50,2","73,7",2021-05-14,2021-04-16,3800
2879,ODX214600E1,DAX,Europea,OD,Call,0,0,0,14600,0,5,EUR,"930,5","748,4",2021-05-14,2021-04-16,3800
2880,ODX214650E1,DAX,Europea,OD,Call,0,0,0,14650,0,5,EUR,"884,2","704,4",2021-05-14,2021-04-16,3800
2881,ODX214650Q1,DAX,Europea,OD,Put,0,0,0,14650,0,5,EUR,"53,9","79,7",2021-05-14,2021-04-16,3800
2882,ODX214700Q1,DAX,Europea,OD,Put,0,0,0,14700,0,5,EUR,"57,9","86,2",2021-05-14,2021-04-16,3800
2883,ODX214700E1,DAX,Europea,OD,Call,0,0,0,14700,0,5,EUR,"838,1","660,8",2021-05-14,2021-04-16,3800
2884,ODX214750E1,DAX,Europea,OD,Call,0,0,0,14750,0,5,EUR,"792,6","618,2",2021-05-14,2021-04-16,3800
2885,ODX214750Q1,DAX,Europea,OD,Put,0,0,0,14750,0,5,EUR,"62,3","93,4",2021-05-14,2021-04-16,3800
2886,ODX214800Q1,DAX,Europea,OD,Put,0,0,0,14800,0,5,EUR,"67,3","101,4",2021-05-14,2021-04-16,3800
2887,ODX214800E1,DAX,Europea,OD,Call,0,0,0,14800,0,5,EUR,"747,4","576,3",2021-05-14,2021-04-16,3800
2888,ODX214850E1,DAX,Europea,OD,Call,0,0,0,14850,0,5,EUR,"702,9",535,2021-05-14,2021-04-16,3800
2889,ODX214850Q1,DAX,Europea,OD,Put,0,0,0,14850,0,5,EUR,"72,7","110,3",2021-05-14,2021-04-16,3800
2890,ODX214900Q1,DAX,Europea,OD,Put,0,0,0,14900,0,5,EUR,"78,6",120,2021-05-14,2021-04-16,3800
2891,ODX214900E1,DAX,Europea,OD,Call,0,0,0,14900,0,5,EUR,"658,8","494,7",2021-05-14,2021-04-16,3800
2892,ODX214950E1,DAX,Europea,OD,Call,0,0,0,14950,0,5,EUR,"615,4","455,3",2021-05-14,2021-04-16,3800
2893,ODX214950Q1,DAX,Europea,OD,Put,0,0,0,14950,0,5,EUR,"85,2","130,7",2021-05-14,2021-04-16,3800
2894,ODX215000Q1,DAX,Europea,OD,Put,0,0,0,15000,0,5,EUR,"92,5","142,3",2021-05-14,2021-04-16,3800
2895,ODX215000E1,DAX,Europea,OD,Call,0,0,0,15000,0,5,EUR,"572,6","416,9",2021-05-14,2021-04-16,3800
2896,ODX215050E1,DAX,Europea,OD,Call,0,0,0,15050,0,5,EUR,"530,6","379,8",2021-05-14,2021-04-16,3800
2897,ODX215050Q1,DAX,Europea,OD,Put,0,0,0,15050,0,5,EUR,"100,5","155,2",2021-05-14,2021-04-16,3800
2898,ODX215100Q1,DAX,Europea,OD,Put,0,0,0,15100,0,5,EUR,"109,5","169,4",2021-05-14,2021-04-16,3800
2899,ODX215100E1,DAX,Europea,OD,Call,0,0,0,15100,0,5,EUR,"489,6","344,2",2021-05-14,2021-04-16,3800
